# Best_alpha = -0.998000 Best_beta = -0.998000 Best_Energy = -0.998000 index of best_ vals = 2
mean(E_l), std(E_l), Var(E_l), alpha, beta
3.824997, 0.000000, 0.000000, 2.962000, 0.000000, 
4.025689, 0.000000, 0.000000, 2.963000, 0.000000, 
3.649345, 0.000000, 0.000000, 2.964000, 0.000000, 
4.237412, 0.000000, 0.000000, 2.965000, 0.000000, 
4.128050, 0.000000, 0.000000, 2.966000, 0.000000, 
3.587758, 0.000000, 0.000000, 2.967000, 0.000000, 
4.132060, 0.000000, 0.000000, 2.968000, 0.000000, 
4.389123, 0.000000, 0.000000, 2.969000, 0.000000, 
4.420840, 0.000000, 0.000000, 2.970000, 0.000000, 
3.876974, 0.000000, 0.000000, 2.971000, 0.000000, 
4.133640, 0.000000, 0.000000, 2.972000, 0.000000, 
4.412957, 0.000000, 0.000000, 2.973000, 0.000000, 
3.565578, 0.000000, 0.000000, 2.974000, 0.000000, 
4.476782, 0.000000, 0.000000, 2.975000, 0.000000, 
4.476100, 0.000000, 0.000000, 2.976000, 0.000000, 
3.817536, 0.000000, 0.000000, 2.977000, 0.000000, 
3.351891, 0.000000, 0.000000, 2.978000, 0.000000, 
3.727522, 0.000000, 0.000000, 2.979000, 0.000000, 
4.059237, 0.000000, 0.000000, 2.980000, 0.000000, 
3.422938, 0.000000, 0.000000, 2.981000, 0.000000, 
3.969359, 0.000000, 0.000000, 2.982000, 0.000000, 
4.189587, 0.000000, 0.000000, 2.983000, 0.000000, 
4.420785, 0.000000, 0.000000, 2.984000, 0.000000, 
4.089861, 0.000000, 0.000000, 2.985000, 0.000000, 
4.871737, 0.000000, 0.000000, 2.986000, 0.000000, 
3.602423, 0.000000, 0.000000, 2.987000, 0.000000, 
3.771107, 0.000000, 0.000000, 2.988000, 0.000000, 
3.986766, 0.000000, 0.000000, 2.989000, 0.000000, 
4.276760, 0.000000, 0.000000, 2.990000, 0.000000, 
4.312226, 0.000000, 0.000000, 2.991000, 0.000000, 
3.835850, 0.000000, 0.000000, 2.992000, 0.000000, 
4.080292, 0.000000, 0.000000, 2.993000, 0.000000, 
4.438982, 0.000000, 0.000000, 2.994000, 0.000000, 
3.492813, 0.000000, 0.000000, 2.995000, 0.000000, 
4.038618, 0.000000, 0.000000, 2.996000, 0.000000, 
3.720082, 0.000000, 0.000000, 2.997000, 0.000000, 
5.107969, 0.000000, 0.000000, 2.998000, 0.000000, 
3.658920, 0.000000, 0.000000, 2.999000, 0.000000, 
4.194233, 0.000000, 0.000000, 3.000000, 0.000000, 
4.861325, 0.000000, 0.000000, 3.001000, 0.000000, 
3.825005, 0.000000, 0.000000, 3.002000, 0.000000, 
4.236765, 0.000000, 0.000000, 3.003000, 0.000000, 
3.152065, 0.000000, 0.000000, 3.004000, 0.000000, 
4.105510, 0.000000, 0.000000, 3.005000, 0.000000, 
3.925985, 0.000000, 0.000000, 3.006000, 0.000000, 
2.747065, 0.000000, 0.000000, 3.007000, 0.000000, 
3.213356, 0.000000, 0.000000, 3.008000, 0.000000, 
3.828981, 0.000000, 0.000000, 3.009000, 0.000000, 
4.178134, 0.000000, 0.000000, 3.010000, 0.000000, 
4.270305, 0.000000, 0.000000, 3.011000, 0.000000, 
4.142849, 0.000000, 0.000000, 3.012000, 0.000000, 
3.841256, 0.000000, 0.000000, 3.013000, 0.000000, 
3.599744, 0.000000, 0.000000, 3.014000, 0.000000, 
3.971932, 0.000000, 0.000000, 3.015000, 0.000000, 
4.059842, 0.000000, 0.000000, 3.016000, 0.000000, 
4.638356, 0.000000, 0.000000, 3.017000, 0.000000, 
3.194601, 0.000000, 0.000000, 3.018000, 0.000000, 
4.208045, 0.000000, 0.000000, 3.019000, 0.000000, 
3.860445, 0.000000, 0.000000, 3.020000, 0.000000, 
3.713060, 0.000000, 0.000000, 3.021000, 0.000000, 
4.158773, 0.000000, 0.000000, 3.022000, 0.000000, 
4.641461, 0.000000, 0.000000, 3.023000, 0.000000, 
4.494780, 0.000000, 0.000000, 3.024000, 0.000000, 
4.385909, 0.000000, 0.000000, 3.025000, 0.000000, 
4.860305, 0.000000, 0.000000, 3.026000, 0.000000, 
3.928114, 0.000000, 0.000000, 3.027000, 0.000000, 
3.499473, 0.000000, 0.000000, 3.028000, 0.000000, 
3.905204, 0.000000, 0.000000, 3.029000, 0.000000, 
4.460719, 0.000000, 0.000000, 3.030000, 0.000000, 
3.927939, 0.000000, 0.000000, 3.031000, 0.000000, 
4.072024, 0.000000, 0.000000, 3.032000, 0.000000, 
4.279833, 0.000000, 0.000000, 3.033000, 0.000000, 
4.405402, 0.000000, 0.000000, 3.034000, 0.000000, 
4.453789, 0.000000, 0.000000, 3.035000, 0.000000, 
4.541868, 0.000000, 0.000000, 3.036000, 0.000000, 
4.677688, 0.000000, 0.000000, 3.037000, 0.000000, 
3.495599, 0.000000, 0.000000, 3.038000, 0.000000, 
3.796378, 0.000000, 0.000000, 3.039000, 0.000000, 
4.647198, 0.000000, 0.000000, 3.040000, 0.000000, 
3.640661, 0.000000, 0.000000, 3.041000, 0.000000, 
4.019718, 0.000000, 0.000000, 3.042000, 0.000000, 
4.829447, 0.000000, 0.000000, 3.043000, 0.000000, 
4.694639, 0.000000, 0.000000, 3.044000, 0.000000, 
4.104603, 0.000000, 0.000000, 3.045000, 0.000000, 
4.302715, 0.000000, 0.000000, 3.046000, 0.000000, 
3.246669, 0.000000, 0.000000, 3.047000, 0.000000, 
4.584410, 0.000000, 0.000000, 3.048000, 0.000000, 
4.612213, 0.000000, 0.000000, 3.049000, 0.000000, 
4.040900, 0.000000, 0.000000, 3.050000, 0.000000, 
3.935482, 0.000000, 0.000000, 3.051000, 0.000000, 
3.565204, 0.000000, 0.000000, 3.052000, 0.000000, 
3.333042, 0.000000, 0.000000, 3.053000, 0.000000, 
4.189679, 0.000000, 0.000000, 3.054000, 0.000000, 
3.584300, 0.000000, 0.000000, 3.055000, 0.000000, 
3.065807, 0.000000, 0.000000, 3.056000, 0.000000, 
3.884826, 0.000000, 0.000000, 3.057000, 0.000000, 
3.759232, 0.000000, 0.000000, 3.058000, 0.000000, 
3.848460, 0.000000, 0.000000, 3.059000, 0.000000, 
4.078329, 0.000000, 0.000000, 3.060000, 0.000000, 
4.141887, 0.000000, 0.000000, 3.061000, 0.000000, 
4.258630, 0.000000, 0.000000, 3.062000, 0.000000, 
4.689759, 0.000000, 0.000000, 3.063000, 0.000000, 
3.383333, 0.000000, 0.000000, 3.064000, 0.000000, 
3.962538, 0.000000, 0.000000, 3.065000, 0.000000, 
4.017645, 0.000000, 0.000000, 3.066000, 0.000000, 
3.790636, 0.000000, 0.000000, 3.067000, 0.000000, 
4.378447, 0.000000, 0.000000, 3.068000, 0.000000, 
4.475507, 0.000000, 0.000000, 3.069000, 0.000000, 
3.814433, 0.000000, 0.000000, 3.070000, 0.000000, 
4.477724, 0.000000, 0.000000, 3.071000, 0.000000, 
4.100071, 0.000000, 0.000000, 3.072000, 0.000000, 
4.531113, 0.000000, 0.000000, 3.073000, 0.000000, 
4.740330, 0.000000, 0.000000, 3.074000, 0.000000, 
3.639704, 0.000000, 0.000000, 3.075000, 0.000000, 
4.156361, 0.000000, 0.000000, 3.076000, 0.000000, 
3.995877, 0.000000, 0.000000, 3.077000, 0.000000, 
4.328505, 0.000000, 0.000000, 3.078000, 0.000000, 
4.539444, 0.000000, 0.000000, 3.079000, 0.000000, 
3.320336, 0.000000, 0.000000, 3.080000, 0.000000, 
4.021296, 0.000000, 0.000000, 3.081000, 0.000000, 
4.866194, 0.000000, 0.000000, 3.082000, 0.000000, 
4.424474, 0.000000, 0.000000, 3.083000, 0.000000, 
4.320258, 0.000000, 0.000000, 3.084000, 0.000000, 
4.325985, 0.000000, 0.000000, 3.085000, 0.000000, 
4.172804, 0.000000, 0.000000, 3.086000, 0.000000, 
4.086606, 0.000000, 0.000000, 3.087000, 0.000000, 
4.009305, 0.000000, 0.000000, 3.088000, 0.000000, 
3.755985, 0.000000, 0.000000, 3.089000, 0.000000, 
4.669751, 0.000000, 0.000000, 3.090000, 0.000000, 
4.746226, 0.000000, 0.000000, 3.091000, 0.000000, 
4.618996, 0.000000, 0.000000, 3.092000, 0.000000, 
3.449509, 0.000000, 0.000000, 3.093000, 0.000000, 
3.802106, 0.000000, 0.000000, 3.094000, 0.000000, 
3.912830, 0.000000, 0.000000, 3.095000, 0.000000, 
3.760663, 0.000000, 0.000000, 3.096000, 0.000000, 
3.121290, 0.000000, 0.000000, 3.097000, 0.000000, 
4.471362, 0.000000, 0.000000, 3.098000, 0.000000, 
4.029169, 0.000000, 0.000000, 3.099000, 0.000000, 
3.273698, 0.000000, 0.000000, 3.100000, 0.000000, 
3.880289, 0.000000, 0.000000, 3.101000, 0.000000, 
4.036332, 0.000000, 0.000000, 3.102000, 0.000000, 
3.661196, 0.000000, 0.000000, 3.103000, 0.000000, 
3.224995, 0.000000, 0.000000, 3.104000, 0.000000, 
4.134210, 0.000000, 0.000000, 3.105000, 0.000000, 
3.666487, 0.000000, 0.000000, 3.106000, 0.000000, 
4.406351, 0.000000, 0.000000, 3.107000, 0.000000, 
4.789162, 0.000000, 0.000000, 3.108000, 0.000000, 
3.721351, 0.000000, 0.000000, 3.109000, 0.000000, 
4.727713, 0.000000, 0.000000, 3.110000, 0.000000, 
5.105180, 0.000000, 0.000000, 3.111000, 0.000000, 
4.760200, 0.000000, 0.000000, 3.112000, 0.000000, 
3.669355, 0.000000, 0.000000, 3.113000, 0.000000, 
4.085997, 0.000000, 0.000000, 3.114000, 0.000000, 
4.200757, 0.000000, 0.000000, 3.115000, 0.000000, 
4.040361, 0.000000, 0.000000, 3.116000, 0.000000, 
3.038102, 0.000000, 0.000000, 3.117000, 0.000000, 
2.339013, 0.000000, 0.000000, 3.118000, 0.000000, 
4.628285, 0.000000, 0.000000, 3.119000, 0.000000, 
4.241122, 0.000000, 0.000000, 3.120000, 0.000000, 
5.037871, 0.000000, 0.000000, 3.121000, 0.000000, 
3.375776, 0.000000, 0.000000, 3.122000, 0.000000, 
2.969704, 0.000000, 0.000000, 3.123000, 0.000000, 
3.763443, 0.000000, 0.000000, 3.124000, 0.000000, 
4.392797, 0.000000, 0.000000, 3.125000, 0.000000, 
4.063904, 0.000000, 0.000000, 3.126000, 0.000000, 
3.730983, 0.000000, 0.000000, 3.127000, 0.000000, 
4.131759, 0.000000, 0.000000, 3.128000, 0.000000, 
4.154643, 0.000000, 0.000000, 3.129000, 0.000000, 
3.909614, 0.000000, 0.000000, 3.130000, 0.000000, 
3.829445, 0.000000, 0.000000, 3.131000, 0.000000, 
3.674257, 0.000000, 0.000000, 3.132000, 0.000000, 
4.729710, 0.000000, 0.000000, 3.133000, 0.000000, 
3.564250, 0.000000, 0.000000, 3.134000, 0.000000, 
3.543087, 0.000000, 0.000000, 3.135000, 0.000000, 
3.320882, 0.000000, 0.000000, 3.136000, 0.000000, 
3.899317, 0.000000, 0.000000, 3.137000, 0.000000, 
3.693017, 0.000000, 0.000000, 3.138000, 0.000000, 
4.503644, 0.000000, 0.000000, 3.139000, 0.000000, 
3.898032, 0.000000, 0.000000, 3.140000, 0.000000, 
5.009859, 0.000000, 0.000000, 3.141000, 0.000000, 
4.386810, 0.000000, 0.000000, 3.142000, 0.000000, 
4.617887, 0.000000, 0.000000, 3.143000, 0.000000, 
3.597151, 0.000000, 0.000000, 3.144000, 0.000000, 
4.083930, 0.000000, 0.000000, 3.145000, 0.000000, 
3.554808, 0.000000, 0.000000, 3.146000, 0.000000, 
4.343601, 0.000000, 0.000000, 3.147000, 0.000000, 
3.823089, 0.000000, 0.000000, 3.148000, 0.000000, 
4.558432, 0.000000, 0.000000, 3.149000, 0.000000, 
4.794799, 0.000000, 0.000000, 3.150000, 0.000000, 
3.796028, 0.000000, 0.000000, 3.151000, 0.000000, 
4.189330, 0.000000, 0.000000, 3.152000, 0.000000, 
3.158624, 0.000000, 0.000000, 3.153000, 0.000000, 
4.527200, 0.000000, 0.000000, 3.154000, 0.000000, 
4.321992, 0.000000, 0.000000, 3.155000, 0.000000, 
3.957206, 0.000000, 0.000000, 3.156000, 0.000000, 
4.444002, 0.000000, 0.000000, 3.157000, 0.000000, 
3.763922, 0.000000, 0.000000, 3.158000, 0.000000, 
3.895767, 0.000000, 0.000000, 3.159000, 0.000000, 
3.952889, 0.000000, 0.000000, 3.160000, 0.000000, 
4.228078, 0.000000, 0.000000, 3.161000, 0.000000, 
3.937001, 0.000000, 0.000000, 3.162000, 0.000000, 
4.197129, 0.000000, 0.000000, 3.163000, 0.000000, 
3.669564, 0.000000, 0.000000, 3.164000, 0.000000, 
4.216071, 0.000000, 0.000000, 3.165000, 0.000000, 
4.584383, 0.000000, 0.000000, 3.166000, 0.000000, 
4.015142, 0.000000, 0.000000, 3.167000, 0.000000, 
4.329710, 0.000000, 0.000000, 3.168000, 0.000000, 
4.137050, 0.000000, 0.000000, 3.169000, 0.000000, 
4.231633, 0.000000, 0.000000, 3.170000, 0.000000, 
3.673044, 0.000000, 0.000000, 3.171000, 0.000000, 
4.277770, 0.000000, 0.000000, 3.172000, 0.000000, 
3.919718, 0.000000, 0.000000, 3.173000, 0.000000, 
4.499613, 0.000000, 0.000000, 3.174000, 0.000000, 
4.546925, 0.000000, 0.000000, 3.175000, 0.000000, 
3.757714, 0.000000, 0.000000, 3.176000, 0.000000, 
4.174867, 0.000000, 0.000000, 3.177000, 0.000000, 
4.046635, 0.000000, 0.000000, 3.178000, 0.000000, 
4.461392, 0.000000, 0.000000, 3.179000, 0.000000, 
3.118184, 0.000000, 0.000000, 3.180000, 0.000000, 
5.104448, 0.000000, 0.000000, 3.181000, 0.000000, 
4.224793, 0.000000, 0.000000, 3.182000, 0.000000, 
4.707202, 0.000000, 0.000000, 3.183000, 0.000000, 
3.612062, 0.000000, 0.000000, 3.184000, 0.000000, 
3.401835, 0.000000, 0.000000, 3.185000, 0.000000, 
2.446838, 0.000000, 0.000000, 3.186000, 0.000000, 
4.186591, 0.000000, 0.000000, 3.187000, 0.000000, 
4.558219, 0.000000, 0.000000, 3.188000, 0.000000, 
4.217913, 0.000000, 0.000000, 3.189000, 0.000000, 
3.998139, 0.000000, 0.000000, 3.190000, 0.000000, 
4.809352, 0.000000, 0.000000, 3.191000, 0.000000, 
3.955167, 0.000000, 0.000000, 3.192000, 0.000000, 
4.448973, 0.000000, 0.000000, 3.193000, 0.000000, 
4.060592, 0.000000, 0.000000, 3.194000, 0.000000, 
4.148879, 0.000000, 0.000000, 3.195000, 0.000000, 
3.867977, 0.000000, 0.000000, 3.196000, 0.000000, 
4.112194, 0.000000, 0.000000, 3.197000, 0.000000, 
4.092347, 0.000000, 0.000000, 3.198000, 0.000000, 
3.704841, 0.000000, 0.000000, 3.199000, 0.000000, 
3.768375, 0.000000, 0.000000, 3.200000, 0.000000, 
4.440878, 0.000000, 0.000000, 3.201000, 0.000000, 
3.884436, 0.000000, 0.000000, 3.202000, 0.000000, 
4.401356, 0.000000, 0.000000, 3.203000, 0.000000, 
3.737172, 0.000000, 0.000000, 3.204000, 0.000000, 
4.174016, 0.000000, 0.000000, 3.205000, 0.000000, 
4.449696, 0.000000, 0.000000, 3.206000, 0.000000, 
3.757830, 0.000000, 0.000000, 3.207000, 0.000000, 
4.762939, 0.000000, 0.000000, 3.208000, 0.000000, 
3.317675, 0.000000, 0.000000, 3.209000, 0.000000, 
4.113706, 0.000000, 0.000000, 3.210000, 0.000000, 
3.654818, 0.000000, 0.000000, 3.211000, 0.000000, 
3.910889, 0.000000, 0.000000, 3.212000, 0.000000, 
3.509023, 0.000000, 0.000000, 3.213000, 0.000000, 
4.992194, 0.000000, 0.000000, 3.214000, 0.000000, 
3.270552, 0.000000, 0.000000, 3.215000, 0.000000, 
4.084969, 0.000000, 0.000000, 3.216000, 0.000000, 
3.763131, 0.000000, 0.000000, 3.217000, 0.000000, 
4.057827, 0.000000, 0.000000, 3.218000, 0.000000, 
4.555728, 0.000000, 0.000000, 3.219000, 0.000000, 
3.864243, 0.000000, 0.000000, 3.220000, 0.000000, 
4.181433, 0.000000, 0.000000, 3.221000, 0.000000, 
3.848419, 0.000000, 0.000000, 3.222000, 0.000000, 
4.780403, 0.000000, 0.000000, 3.223000, 0.000000, 
3.617431, 0.000000, 0.000000, 3.224000, 0.000000, 
3.804649, 0.000000, 0.000000, 3.225000, 0.000000, 
4.610056, 0.000000, 0.000000, 3.226000, 0.000000, 
3.605641, 0.000000, 0.000000, 3.227000, 0.000000, 
3.393030, 0.000000, 0.000000, 3.228000, 0.000000, 
4.104681, 0.000000, 0.000000, 3.229000, 0.000000, 
3.880507, 0.000000, 0.000000, 3.230000, 0.000000, 
3.953746, 0.000000, 0.000000, 3.231000, 0.000000, 
4.119703, 0.000000, 0.000000, 3.232000, 0.000000, 
4.485634, 0.000000, 0.000000, 3.233000, 0.000000, 
4.751712, 0.000000, 0.000000, 3.234000, 0.000000, 
3.998553, 0.000000, 0.000000, 3.235000, 0.000000, 
3.156486, 0.000000, 0.000000, 3.236000, 0.000000, 
4.686804, 0.000000, 0.000000, 3.237000, 0.000000, 
4.110410, 0.000000, 0.000000, 3.238000, 0.000000, 
3.906276, 0.000000, 0.000000, 3.239000, 0.000000, 
3.350070, 0.000000, 0.000000, 3.240000, 0.000000, 
4.574789, 0.000000, 0.000000, 3.241000, 0.000000, 
4.365206, 0.000000, 0.000000, 3.242000, 0.000000, 
3.730004, 0.000000, 0.000000, 3.243000, 0.000000, 
4.733991, 0.000000, 0.000000, 3.244000, 0.000000, 
4.233626, 0.000000, 0.000000, 3.245000, 0.000000, 
3.716075, 0.000000, 0.000000, 3.246000, 0.000000, 
4.392540, 0.000000, 0.000000, 3.247000, 0.000000, 
3.681747, 0.000000, 0.000000, 3.248000, 0.000000, 
3.497242, 0.000000, 0.000000, 3.249000, 0.000000, 
3.219572, 0.000000, 0.000000, 3.250000, 0.000000, 
4.222329, 0.000000, 0.000000, 3.251000, 0.000000, 
3.380978, 0.000000, 0.000000, 3.252000, 0.000000, 
4.212565, 0.000000, 0.000000, 3.253000, 0.000000, 
4.228198, 0.000000, 0.000000, 3.254000, 0.000000, 
4.477387, 0.000000, 0.000000, 3.255000, 0.000000, 
3.202076, 0.000000, 0.000000, 3.256000, 0.000000, 
3.235610, 0.000000, 0.000000, 3.257000, 0.000000, 
4.067022, 0.000000, 0.000000, 3.258000, 0.000000, 
3.630996, 0.000000, 0.000000, 3.259000, 0.000000, 
3.659769, 0.000000, 0.000000, 3.260000, 0.000000, 
4.300116, 0.000000, 0.000000, 3.261000, 0.000000, 
3.363285, 0.000000, 0.000000, 3.262000, 0.000000, 
3.703574, 0.000000, 0.000000, 3.263000, 0.000000, 
4.472752, 0.000000, 0.000000, 3.264000, 0.000000, 
4.391086, 0.000000, 0.000000, 3.265000, 0.000000, 
3.604861, 0.000000, 0.000000, 3.266000, 0.000000, 
3.728576, 0.000000, 0.000000, 3.267000, 0.000000, 
5.717593, 0.000000, 0.000000, 3.268000, 0.000000, 
4.902379, 0.000000, 0.000000, 3.269000, 0.000000, 
5.100806, 0.000000, 0.000000, 3.270000, 0.000000, 
4.606956, 0.000000, 0.000000, 3.271000, 0.000000, 
4.355110, 0.000000, 0.000000, 3.272000, 0.000000, 
3.680045, 0.000000, 0.000000, 3.273000, 0.000000, 
4.131897, 0.000000, 0.000000, 3.274000, 0.000000, 
4.560985, 0.000000, 0.000000, 3.275000, 0.000000, 
3.727127, 0.000000, 0.000000, 3.276000, 0.000000, 
3.908794, 0.000000, 0.000000, 3.277000, 0.000000, 
3.999480, 0.000000, 0.000000, 3.278000, 0.000000, 
4.812553, 0.000000, 0.000000, 3.279000, 0.000000, 
4.056229, 0.000000, 0.000000, 3.280000, 0.000000, 
4.678128, 0.000000, 0.000000, 3.281000, 0.000000, 
4.356966, 0.000000, 0.000000, 3.282000, 0.000000, 
4.440793, 0.000000, 0.000000, 3.283000, 0.000000, 
3.881504, 0.000000, 0.000000, 3.284000, 0.000000, 
3.893022, 0.000000, 0.000000, 3.285000, 0.000000, 
4.537193, 0.000000, 0.000000, 3.286000, 0.000000, 
3.779888, 0.000000, 0.000000, 3.287000, 0.000000, 
4.697131, 0.000000, 0.000000, 3.288000, 0.000000, 
5.169733, 0.000000, 0.000000, 3.289000, 0.000000, 
4.829311, 0.000000, 0.000000, 3.290000, 0.000000, 
3.983068, 0.000000, 0.000000, 3.291000, 0.000000, 
5.376414, 0.000000, 0.000000, 3.292000, 0.000000, 
4.276080, 0.000000, 0.000000, 3.293000, 0.000000, 
3.801385, 0.000000, 0.000000, 3.294000, 0.000000, 
3.096465, 0.000000, 0.000000, 3.295000, 0.000000, 
3.960255, 0.000000, 0.000000, 3.296000, 0.000000, 
3.825139, 0.000000, 0.000000, 3.297000, 0.000000, 
4.188248, 0.000000, 0.000000, 3.298000, 0.000000, 
4.138344, 0.000000, 0.000000, 3.299000, 0.000000, 
4.560250, 0.000000, 0.000000, 3.300000, 0.000000, 
4.774087, 0.000000, 0.000000, 3.301000, 0.000000, 
5.011685, 0.000000, 0.000000, 3.302000, 0.000000, 
4.195017, 0.000000, 0.000000, 3.303000, 0.000000, 
4.199209, 0.000000, 0.000000, 3.304000, 0.000000, 
4.237160, 0.000000, 0.000000, 3.305000, 0.000000, 
2.891847, 0.000000, 0.000000, 3.306000, 0.000000, 
4.396296, 0.000000, 0.000000, 3.307000, 0.000000, 
3.816137, 0.000000, 0.000000, 3.308000, 0.000000, 
3.805296, 0.000000, 0.000000, 3.309000, 0.000000, 
3.478220, 0.000000, 0.000000, 3.310000, 0.000000, 
3.984630, 0.000000, 0.000000, 3.311000, 0.000000, 
4.470099, 0.000000, 0.000000, 3.312000, 0.000000, 
4.186728, 0.000000, 0.000000, 3.313000, 0.000000, 
4.608336, 0.000000, 0.000000, 3.314000, 0.000000, 
5.142103, 0.000000, 0.000000, 3.315000, 0.000000, 
4.230360, 0.000000, 0.000000, 3.316000, 0.000000, 
4.579217, 0.000000, 0.000000, 3.317000, 0.000000, 
4.091750, 0.000000, 0.000000, 3.318000, 0.000000, 
4.000873, 0.000000, 0.000000, 3.319000, 0.000000, 
3.389109, 0.000000, 0.000000, 3.320000, 0.000000, 
5.085081, 0.000000, 0.000000, 3.321000, 0.000000, 
3.875891, 0.000000, 0.000000, 3.322000, 0.000000, 
4.600273, 0.000000, 0.000000, 3.323000, 0.000000, 
4.569606, 0.000000, 0.000000, 3.324000, 0.000000, 
5.060249, 0.000000, 0.000000, 3.325000, 0.000000, 
3.513346, 0.000000, 0.000000, 3.326000, 0.000000, 
4.165188, 0.000000, 0.000000, 3.327000, 0.000000, 
3.380242, 0.000000, 0.000000, 3.328000, 0.000000, 
4.189073, 0.000000, 0.000000, 3.329000, 0.000000, 
4.355543, 0.000000, 0.000000, 3.330000, 0.000000, 
4.361834, 0.000000, 0.000000, 3.331000, 0.000000, 
3.467306, 0.000000, 0.000000, 3.332000, 0.000000, 
4.004486, 0.000000, 0.000000, 3.333000, 0.000000, 
4.520906, 0.000000, 0.000000, 3.334000, 0.000000, 
4.864459, 0.000000, 0.000000, 3.335000, 0.000000, 
4.659173, 0.000000, 0.000000, 3.336000, 0.000000, 
4.666215, 0.000000, 0.000000, 3.337000, 0.000000, 
5.291278, 0.000000, 0.000000, 3.338000, 0.000000, 
4.220361, 0.000000, 0.000000, 3.339000, 0.000000, 
4.284842, 0.000000, 0.000000, 3.340000, 0.000000, 
3.983356, 0.000000, 0.000000, 3.341000, 0.000000, 
5.082424, 0.000000, 0.000000, 3.342000, 0.000000, 
4.514041, 0.000000, 0.000000, 3.343000, 0.000000, 
3.268199, 0.000000, 0.000000, 3.344000, 0.000000, 
4.293974, 0.000000, 0.000000, 3.345000, 0.000000, 
4.308684, 0.000000, 0.000000, 3.346000, 0.000000, 
2.907583, 0.000000, 0.000000, 3.347000, 0.000000, 
3.249068, 0.000000, 0.000000, 3.348000, 0.000000, 
4.217054, 0.000000, 0.000000, 3.349000, 0.000000, 
4.626243, 0.000000, 0.000000, 3.350000, 0.000000, 
3.671929, 0.000000, 0.000000, 3.351000, 0.000000, 
3.967844, 0.000000, 0.000000, 3.352000, 0.000000, 
3.830087, 0.000000, 0.000000, 3.353000, 0.000000, 
3.620067, 0.000000, 0.000000, 3.354000, 0.000000, 
4.175710, 0.000000, 0.000000, 3.355000, 0.000000, 
3.803966, 0.000000, 0.000000, 3.356000, 0.000000, 
3.874991, 0.000000, 0.000000, 3.357000, 0.000000, 
4.618991, 0.000000, 0.000000, 3.358000, 0.000000, 
3.169320, 0.000000, 0.000000, 3.359000, 0.000000, 
4.098359, 0.000000, 0.000000, 3.360000, 0.000000, 
4.483557, 0.000000, 0.000000, 3.361000, 0.000000, 
3.759737, 0.000000, 0.000000, 3.362000, 0.000000, 
3.226120, 0.000000, 0.000000, 3.363000, 0.000000, 
3.988922, 0.000000, 0.000000, 3.364000, 0.000000, 
4.317416, 0.000000, 0.000000, 3.365000, 0.000000, 
4.368487, 0.000000, 0.000000, 3.366000, 0.000000, 
3.943786, 0.000000, 0.000000, 3.367000, 0.000000, 
3.668867, 0.000000, 0.000000, 3.368000, 0.000000, 
3.520052, 0.000000, 0.000000, 3.369000, 0.000000, 
3.855683, 0.000000, 0.000000, 3.370000, 0.000000, 
3.809054, 0.000000, 0.000000, 3.371000, 0.000000, 
4.345853, 0.000000, 0.000000, 3.372000, 0.000000, 
3.684155, 0.000000, 0.000000, 3.373000, 0.000000, 
4.562626, 0.000000, 0.000000, 3.374000, 0.000000, 
4.883870, 0.000000, 0.000000, 3.375000, 0.000000, 
3.882577, 0.000000, 0.000000, 3.376000, 0.000000, 
4.459018, 0.000000, 0.000000, 3.377000, 0.000000, 
3.958746, 0.000000, 0.000000, 3.378000, 0.000000, 
4.057548, 0.000000, 0.000000, 3.379000, 0.000000, 
4.300300, 0.000000, 0.000000, 3.380000, 0.000000, 
4.338294, 0.000000, 0.000000, 3.381000, 0.000000, 
3.367965, 0.000000, 0.000000, 3.382000, 0.000000, 
4.428920, 0.000000, 0.000000, 3.383000, 0.000000, 
5.725057, 0.000000, 0.000000, 3.384000, 0.000000, 
3.566558, 0.000000, 0.000000, 3.385000, 0.000000, 
3.452577, 0.000000, 0.000000, 3.386000, 0.000000, 
4.595544, 0.000000, 0.000000, 3.387000, 0.000000, 
3.850938, 0.000000, 0.000000, 3.388000, 0.000000, 
3.564321, 0.000000, 0.000000, 3.389000, 0.000000, 
4.418986, 0.000000, 0.000000, 3.390000, 0.000000, 
3.789015, 0.000000, 0.000000, 3.391000, 0.000000, 
4.417463, 0.000000, 0.000000, 3.392000, 0.000000, 
4.022291, 0.000000, 0.000000, 3.393000, 0.000000, 
4.486409, 0.000000, 0.000000, 3.394000, 0.000000, 
3.455869, 0.000000, 0.000000, 3.395000, 0.000000, 
4.901131, 0.000000, 0.000000, 3.396000, 0.000000, 
4.905598, 0.000000, 0.000000, 3.397000, 0.000000, 
4.084495, 0.000000, 0.000000, 3.398000, 0.000000, 
4.881558, 0.000000, 0.000000, 3.399000, 0.000000, 
4.096725, 0.000000, 0.000000, 3.400000, 0.000000, 
3.695899, 0.000000, 0.000000, 3.401000, 0.000000, 
4.432995, 0.000000, 0.000000, 3.402000, 0.000000, 
4.843875, 0.000000, 0.000000, 3.403000, 0.000000, 
5.396300, 0.000000, 0.000000, 3.404000, 0.000000, 
5.191929, 0.000000, 0.000000, 3.405000, 0.000000, 
3.660549, 0.000000, 0.000000, 3.406000, 0.000000, 
3.873812, 0.000000, 0.000000, 3.407000, 0.000000, 
4.382612, 0.000000, 0.000000, 3.408000, 0.000000, 
5.299600, 0.000000, 0.000000, 3.409000, 0.000000, 
3.944638, 0.000000, 0.000000, 3.410000, 0.000000, 
